fund_code,fund_name,latest_net_value,latest_total_value,history_net_value,history_total_value,daily_growth_value,daily_growth_rate,latest_date,history_date
019106,南方智信混合A,1.6211,1.6211,1.5842,1.5842,0.0369,2.33,2025-10-02,2025-10-02
017766,华夏兴和混合C,3.508,3.508,3.428,3.428,0.08,2.33,2025-10-02,2025-10-02
519918,华夏兴和混合A,3.561,5.728,3.48,5.653,0.081,2.33,2025-10-02,2025-10-02
180031,银华中小盘混合,3.777,6.089,3.691,6.003,0.086,2.33,2025-10-02,2025-10-02
012125,博道盛彦混合C,1.2805,1.2805,1.2513,1.2513,0.0292,2.33,2025-10-02,2025-10-02
010594,广发睿选三年持有期混合,0.9543,0.9543,0.9326,0.9326,0.0217,2.33,2025-10-02,2025-10-02
006768,华安沪港深优选混合,1.447,1.447,1.4141,1.4141,0.0329,2.33,2025-10-02,2025-10-02
013050,兴业能源革新股票C,1.0591,1.0591,1.035,1.035,0.0241,2.33,2025-10-02,2025-10-02
013049,兴业能源革新股票A,1.0809,1.0809,1.0563,1.0563,0.0246,2.33,2025-10-02,2025-10-02
007883,易方达医药ETF联接C,1.0769,1.0769,1.0524,1.0524,0.0245,2.33,2025-10-02,2025-10-02
001344,易方达医药ETF联接A,1.0837,1.0837,1.059,1.059,0.0247,2.33,2025-10-02,2025-10-02
011583,大成港股精选混合(QDII)A,1.3213,1.3213,1.2914,1.2914,0.0299,2.32,2025-10-02,2025-10-02
013845,中信建投睿选6个月持有混合(FOF)C,0.8719,0.8719,0.8521,0.8521,0.0198,2.32,2025-10-02,2025-10-02
013357,大摩沪港深精选混合C,0.8118,0.8118,0.7934,0.7934,0.0184,2.32,2025-10-02,2025-10-02
011813,融通创新动力混合A,0.7229,0.7229,0.7065,0.7065,0.0164,2.32,2025-10-02,2025-10-02
025198,广发港股通科技ETF联接C,1.0927,1.0927,1.0679,1.0679,0.0248,2.32,2025-10-02,2025-10-02
025197,广发港股通科技ETF联接A,1.0929,1.0929,1.0681,1.0681,0.0248,2.32,2025-10-02,2025-10-02
024366,华富华证沪深港汽车制造主题指数型发起式C,1.0914,1.0914,1.0667,1.0667,0.0247,2.32,2025-10-02,2025-10-02
024365,华富华证沪深港汽车制造主题指数型发起式A,1.0928,1.0928,1.068,1.068,0.0248,2.32,2025-10-02,2025-10-02
001915,宝盈医疗健康沪港深股票A,2.386,2.462,2.332,2.408,0.054,2.32,2025-10-02,2025-10-02
160528,博时研究优选混合(LOF)C,1.0376,1.0637,1.0142,1.0403,0.0234,2.31,2025-10-02,2025-10-02
013356,大摩沪港深精选混合A,0.8238,0.8238,0.8052,0.8052,0.0186,2.31,2025-10-02,2025-10-02
012073,华安均衡优选混合A,1.1583,1.1583,1.1322,1.1322,0.0261,2.31,2025-10-02,2025-10-02
011814,融通创新动力混合C,0.7083,0.7083,0.6923,0.6923,0.016,2.31,2025-10-02,2025-10-02
010437,嘉实竞争力优选混合A,0.8068,0.8068,0.7886,0.7886,0.0182,2.31,2025-10-02,2025-10-02
008371,华安汇智精选两年持有期混合,1.2246,1.2246,1.197,1.197,0.0276,2.31,2025-10-02,2025-10-02
007340,南方科技创新混合A,2.6945,2.6945,2.6336,2.6336,0.0609,2.31,2025-10-02,2025-10-02
007341,南方科技创新混合C,2.5539,2.5539,2.4963,2.4963,0.0576,2.31,2025-10-02,2025-10-02
021294,鹏华中证港股通科技ETF发起式联接A,1.7986,1.7986,1.758,1.758,0.0406,2.31,2025-10-02,2025-10-02
021295,鹏华中证港股通科技ETF发起式联接C,1.7933,1.7933,1.7528,1.7528,0.0405,2.31,2025-10-02,2025-10-02
399011,中海医疗保健主题股票A,1.198,2.778,1.171,2.751,0.027,2.31,2025-10-02,2025-10-02
012862,汇添富中证电池主题ETF发起式联接A,0.837,0.837,0.8181,0.8181,0.0189,2.31,2025-10-02,2025-10-02
012863,汇添富中证电池主题ETF发起式联接C,0.8285,0.8285,0.8098,0.8098,0.0187,2.31,2025-10-02,2025-10-02
022884,鹏华中证港股通科技ETF发起式联接I,1.4855,1.4855,1.4519,1.4519,0.0336,2.31,2025-10-02,2025-10-02
011584,大成港股精选混合(QDII)C,1.2916,1.2916,1.2625,1.2625,0.0291,2.3,2025-10-02,2025-10-02
022150,诺安精选价值混合C,1.9069,1.9069,1.8641,1.8641,0.0428,2.3,2025-10-02,2025-10-02
690003,民生加银精选混合,0.7372,0.7372,0.7206,0.7206,0.0166,2.3,2025-10-02,2025-10-02
350008,天治新消费混合,0.8883,0.8883,0.8683,0.8683,0.02,2.3,2025-10-02,2025-10-02
168002,国寿安保策略精选混合(LOF)A,1.8537,1.9037,1.812,1.862,0.0417,2.3,2025-10-02,2025-10-02
160527,博时研究优选混合(LOF)A,1.0787,1.1117,1.0544,1.0874,0.0243,2.3,2025-10-02,2025-10-02
040020,华安升级主题混合A,2.003,2.503,1.958,2.458,0.045,2.3,2025-10-02,2025-10-02
012074,华安均衡优选混合C,1.1357,1.1357,1.1102,1.1102,0.0255,2.3,2025-10-02,2025-10-02
010438,嘉实竞争力优选混合C,0.792,0.792,0.7742,0.7742,0.0178,2.3,2025-10-02,2025-10-02
010221,海富通消费核心混合C,1.0734,1.0734,1.0493,1.0493,0.0241,2.3,2025-10-02,2025-10-02
002303,金鹰智慧生活混合A,0.6496,1.2486,0.635,1.234,0.0146,2.3,2025-10-02,2025-10-02
023929,银华国证港股通创新药ETF发起式联接A,1.4894,1.4894,1.4559,1.4559,0.0335,2.3,2025-10-02,2025-10-02
023930,银华国证港股通创新药ETF发起式联接C,1.4881,1.4881,1.4547,1.4547,0.0334,2.3,2025-10-02,2025-10-02
020477,泰康半导体量化选股股票发起式C,2.2631,2.2631,2.2123,2.2123,0.0508,2.3,2025-10-02,2025-10-02
020476,泰康半导体量化选股股票发起式A,2.2756,2.2756,2.2245,2.2245,0.0511,2.3,2025-10-02,2025-10-02
020437,宝盈医疗健康沪港深股票C,2.362,2.362,2.309,2.309,0.053,2.3,2025-10-02,2025-10-02
015808,汇添富中证电池主题ETF发起式联接D,0.826,0.826,0.8074,0.8074,0.0186,2.3,2025-10-02,2025-10-02
022124,国寿安保策略精选混合(LOF)C,1.332,1.332,1.302,1.302,0.03,2.3,2025-10-02,2025-10-02
024055,大成恒生医疗保健ETF发起式联接(QDII)A,1.1846,1.1846,1.1581,1.1581,0.0265,2.29,2025-10-02,2025-10-02
024056,大成恒生医疗保健ETF发起式联接(QDII)C,1.184,1.184,1.1575,1.1575,0.0265,2.29,2025-10-02,2025-10-02
019749,金鹰智慧生活混合C,0.6421,0.6421,0.6277,0.6277,0.0144,2.29,2025-10-02,2025-10-02
160106,南方高增长混合(LOF),1.7983,4.9713,1.758,4.931,0.0403,2.29,2025-10-02,2025-10-02
014976,华安升级主题混合C,1.963,1.963,1.919,1.919,0.044,2.29,2025-10-02,2025-10-02
010220,海富通消费核心混合A,1.1164,1.1164,1.0914,1.0914,0.025,2.29,2025-10-02,2025-10-02
001900,诺安精选价值混合A,1.9226,1.9226,1.8795,1.8795,0.0431,2.29,2025-10-02,2025-10-02
017479,广发医药精选股票A,1.32,1.32,1.2905,1.2905,0.0295,2.29,2025-10-02,2025-10-02
021028,太平医疗创新混合发起式C,1.5041,1.5041,1.4706,1.4706,0.0335,2.28,2025-10-02,2025-10-02
019689,南方中国梦灵活配置混合C,2.9176,2.9176,2.8526,2.8526,0.065,2.28,2025-10-02,2025-10-02
014423,汇丰晋信研究精选混合,1.0417,1.0417,1.0185,1.0185,0.0232,2.28,2025-10-02,2025-10-02
000554,南方中国梦灵活配置混合A,2.9384,2.9384,2.8729,2.8729,0.0655,2.28,2025-10-02,2025-10-02
024408,鑫元中证港股通创新药指数发起式C,1.0566,1.0566,1.033,1.033,0.0236,2.28,2025-10-02,2025-10-02
024407,鑫元中证港股通创新药指数发起式A,1.0573,1.0573,1.0337,1.0337,0.0236,2.28,2025-10-02,2025-10-02
017480,广发医药精选股票C,1.305,1.305,1.2759,1.2759,0.0291,2.28,2025-10-02,2025-10-02
017223,富国中证电池主题ETF发起式联接C,1.0732,1.0732,1.0493,1.0493,0.0239,2.28,2025-10-02,2025-10-02
018475,万家恒生互联网科技业ETF发起式联接(QDII)A,1.356,1.356,1.3259,1.3259,0.0301,2.27,2025-10-02,2025-10-02
021391,东兴成长优选混合发起C,1.4562,1.4562,1.4239,1.4239,0.0323,2.27,2025-10-02,2025-10-02
021027,太平医疗创新混合发起式A,1.5133,1.5133,1.4797,1.4797,0.0336,2.27,2025-10-02,2025-10-02
020593,华夏软件龙头混合发起式A,1.9207,1.9207,1.8781,1.8781,0.0426,2.27,2025-10-02,2025-10-02
020594,华夏软件龙头混合发起式C,1.9004,1.9004,1.8582,1.8582,0.0422,2.27,2025-10-02,2025-10-02
018656,新华行业周期轮换混合C,1.2684,1.2684,1.2403,1.2403,0.0281,2.27,2025-10-02,2025-10-02
519095,新华行业周期轮换混合A,4.6602,5.5602,4.5568,5.4568,0.1034,2.27,2025-10-02,2025-10-02
360011,光大保德信动态优选灵活配置混合A,1.216,3.014,1.189,2.987,0.027,2.27,2025-10-02,2025-10-02
009086,鹏华价值共赢两年持有期混合,1.1492,1.1492,1.1237,1.1237,0.0255,2.27,2025-10-02,2025-10-02
019766,国寿安保优选国企股票发起式C,1.4686,1.4686,1.436,1.436,0.0326,2.27,2025-10-02,2025-10-02
019765,国寿安保优选国企股票发起式A,1.4822,1.4822,1.4493,1.4493,0.0329,2.27,2025-10-02,2025-10-02
017222,富国中证电池主题ETF发起式联接A,1.0793,1.0793,1.0553,1.0553,0.024,2.27,2025-10-02,2025-10-02
018476,万家恒生互联网科技业ETF发起式联接(QDII)C,1.3652,1.3652,1.335,1.335,0.0302,2.26,2025-10-02,2025-10-02
012584,南方中国新兴经济9个月持有期混合(QDII)A,1.6445,1.6445,1.6081,1.6081,0.0364,2.26,2025-10-02,2025-10-02
012585,南方中国新兴经济9个月持有期混合(QDII)C,1.5506,1.5506,1.5164,1.5164,0.0342,2.26,2025-10-02,2025-10-02
021390,东兴成长优选混合发起A,1.4668,1.4668,1.4344,1.4344,0.0324,2.26,2025-10-02,2025-10-02
020058,银河高端装备混合发起式C,1.5151,1.5151,1.4816,1.4816,0.0335,2.26,2025-10-02,2025-10-02
020057,银河高端装备混合发起式A,1.5167,1.5167,1.4832,1.4832,0.0335,2.26,2025-10-02,2025-10-02
018504,景顺长城周期优选混合A,1.7209,1.7209,1.6828,1.6828,0.0381,2.26,2025-10-02,2025-10-02
018505,景顺长城周期优选混合C,1.7076,1.7076,1.6698,1.6698,0.0378,2.26,2025-10-02,2025-10-02
013550,汇添富品牌价值一年持有混合A,1.0965,1.0965,1.0723,1.0723,0.0242,2.26,2025-10-02,2025-10-02
013551,汇添富品牌价值一年持有混合C,1.0722,1.0722,1.0485,1.0485,0.0237,2.26,2025-10-02,2025-10-02
004959,圆信永丰优悦生活混合,2.5495,2.6765,2.4932,2.6202,0.0563,2.26,2025-10-02,2025-10-02
004812,中欧先进制造股票A,3.128,3.128,3.059,3.059,0.069,2.26,2025-10-02,2025-10-02
020822,大成领先动力混合C,1.2657,1.2657,1.2379,1.2379,0.0278,2.25,2025-10-02,2025-10-02
019411,南方数字经济混合C,1.7234,1.7234,1.6855,1.6855,0.0379,2.25,2025-10-02,2025-10-02
019410,南方数字经济混合A,1.7361,1.7361,1.6979,1.6979,0.0382,2.25,2025-10-02,2025-10-02
018888,银河主题混合C,5.4343,5.4343,5.3149,5.3149,0.1194,2.25,2025-10-02,2025-10-02
519679,银河主题混合A,5.4931,6.0611,5.3723,5.9403,0.1208,2.25,2025-10-02,2025-10-02
257030,国联安优势混合,1.272,2.992,1.244,2.964,0.028,2.25,2025-10-02,2025-10-02
016520,中银稳进策略混合C,1.7527,1.7527,1.7142,1.7142,0.0385,2.25,2025-10-02,2025-10-02
015271,财通多策略升级混合(LOF)C,2.133,2.133,2.086,2.086,0.047,2.25,2025-10-02,2025-10-02
015093,汇安远见成长混合C,0.9343,0.9343,0.9137,0.9137,0.0206,2.25,2025-10-02,2025-10-02
015092,汇安远见成长混合A,0.949,0.949,0.9281,0.9281,0.0209,2.25,2025-10-02,2025-10-02
002288,中银稳进策略混合A,1.7741,1.8741,1.7351,1.8351,0.039,2.25,2025-10-02,2025-10-02
004813,中欧先进制造股票C,3.0032,3.0032,2.937,2.937,0.0662,2.25,2025-10-02,2025-10-02
004292,鹏华沪深港互联网股票,2.5685,2.5685,2.5119,2.5119,0.0566,2.25,2025-10-02,2025-10-02
a,b,0.0,0.0,0.0,0.0,0.0,0.0,2025-10-02,2025-10-02
010583,富国蓝筹精选股票(QDII)美元,0.473,0.473,0.4626,0.4626,0.0104,2.25,2025-10-02,2025-10-02
006329,易方达中证海外互联网50ETF联接(QDII)(美元现汇)A,0.1869,0.1869,0.1828,0.1828,0.0041,2.24,2025-10-02,2025-10-02
018524,华泰紫金恒生互联网科技业指数型发起基金(QDII)C,1.2974,1.2974,1.269,1.269,0.0284,2.24,2025-10-02,2025-10-02
018523,华泰紫金恒生互联网科技业指数型发起基金(QDII)A,1.3201,1.3201,1.2912,1.2912,0.0289,2.24,2025-10-02,2025-10-02
013171,华夏恒生互联网科技业ETF联接(QDII)A,0.9552,0.9552,0.9343,0.9343,0.0209,2.24,2025-10-02,2025-10-02
020821,大成领先动力混合A,1.2714,1.2714,1.2435,1.2435,0.0279,2.24,2025-10-02,2025-10-02
019621,汇安行业优选混合C,1.2433,1.2433,1.2161,1.2161,0.0272,2.24,2025-10-02,2025-10-02
019620,汇安行业优选混合A,1.2506,1.2506,1.2232,1.2232,0.0274,2.24,2025-10-02,2025-10-02
021218,中邮核心优势灵活配置混合C,2.557,3.037,2.501,2.981,0.056,2.24,2025-10-02,2025-10-02
012650,博时半导体主题混合A,1.381,1.381,1.3508,1.3508,0.0302,2.24,2025-10-02,2025-10-02
012234,华安聚弘精选混合A,0.7762,0.7762,0.7592,0.7592,0.017,2.24,2025-10-02,2025-10-02
009714,华安聚优精选混合,0.7635,0.7635,0.7468,0.7468,0.0167,2.24,2025-10-02,2025-10-02
003096,中欧医疗健康混合C,1.9902,2.2222,1.9466,2.1786,0.0436,2.24,2025-10-02,2025-10-02
003095,中欧医疗健康混合A,2.082,2.32,2.0364,2.2744,0.0456,2.24,2025-10-02,2025-10-02
002133,广发鑫益混合,3.195,3.195,3.125,3.125,0.07,2.24,2025-10-02,2025-10-02
017921,中海医疗保健主题股票C,1.186,1.186,1.16,1.16,0.026,2.24,2025-10-02,2025-10-02
013466,博时智选量化多因子股票C,1.456,1.6054,1.4241,1.5735,0.0319,2.24,2025-10-02,2025-10-02
001072,华安智能装备主题股票A,3.381,3.434,3.307,3.36,0.074,2.24,2025-10-02,2025-10-02
011568,鹏华产业升级混合A,1.0691,1.0691,1.0457,1.0457,0.0234,2.24,2025-10-02,2025-10-02
009085,银华丰享一年持有期混合,1.2106,1.2106,1.1841,1.1841,0.0265,2.24,2025-10-02,2025-10-02
023764,华夏恒生互联网科技业ETF发起式联接(QDII)D,0.9439,0.9439,0.9233,0.9233,0.0206,2.23,2025-10-02,2025-10-02
013172,华夏恒生互联网科技业ETF联接(QDII)C,0.9434,0.9434,0.9228,0.9228,0.0206,2.23,2025-10-02,2025-10-02
023393,宝盈创新医疗混合发起式A,1.1054,1.1054,1.0813,1.0813,0.0241,2.23,2025-10-02,2025-10-02
590003,中邮核心优势灵活配置混合A,2.571,3.945,2.515,3.889,0.056,2.23,2025-10-02,2025-10-02
012651,博时半导体主题混合C,1.3468,1.3468,1.3174,1.3174,0.0294,2.23,2025-10-02,2025-10-02
012235,华安聚弘精选混合C,0.7573,0.7573,0.7408,0.7408,0.0165,2.23,2025-10-02,2025-10-02
011925,嘉实港股互联网产业核心资产C,0.9837,0.9837,0.9622,0.9622,0.0215,2.23,2025-10-02,2025-10-02
010500,中银创新医疗混合C,2.3238,2.3787,2.273,2.3279,0.0508,2.23,2025-10-02,2025-10-02
007718,中银创新医疗混合A,2.363,2.4185,2.3114,2.3669,0.0516,2.23,2025-10-02,2025-10-02
006537,恒生前海港股通精选混合,0.9662,0.9662,0.9451,0.9451,0.0211,2.23,2025-10-02,2025-10-02
025366,富国中证港股通科技ETF发起式联接A,1.0339,1.0339,1.0113,1.0113,0.0226,2.23,2025-10-02,2025-10-02
013622,华安智能装备主题股票C,3.3,3.3,3.228,3.228,0.072,2.23,2025-10-02,2025-10-02
013465,博时智选量化多因子股票A,1.4601,1.6302,1.4282,1.5983,0.0319,2.23,2025-10-02,2025-10-02
011569,鹏华产业升级混合C,1.0347,1.0347,1.0121,1.0121,0.0226,2.23,2025-10-02,2025-10-02
001691,南方香港成长灵活配置混合,2.8085,2.8085,2.7475,2.7475,0.061,2.22,2025-10-02,2025-10-02
023394,宝盈创新医疗混合发起式C,1.1031,1.1031,1.0791,1.0791,0.024,2.22,2025-10-02,2025-10-02
018216,长城久恒灵活配置混合C,2.3359,2.3359,2.2852,2.2852,0.0507,2.22,2025-10-02,2025-10-02
519668,银河成长混合,1.2681,3.8439,1.2406,3.8164,0.0275,2.22,2025-10-02,2025-10-02
200001,长城久恒灵活配置混合A,2.3713,3.8133,2.3197,3.7617,0.0516,2.22,2025-10-02,2025-10-02
015756,景顺长城景气成长混合C,1.4212,1.4212,1.3903,1.3903,0.0309,2.22,2025-10-02,2025-10-02
011924,嘉实港股互联网产业核心资产A,1.0024,1.0024,0.9806,0.9806,0.0218,2.22,2025-10-02,2025-10-02
011167,景顺长城景气成长混合A,1.4388,1.4388,1.4076,1.4076,0.0312,2.22,2025-10-02,2025-10-02
025367,富国中证港股通科技ETF发起式联接C,1.0338,1.0338,1.0113,1.0113,0.0225,2.22,2025-10-02,2025-10-02
161217,国投瑞银中证资源指数(LOF)A,1.862,1.862,1.8216,1.8216,0.0404,2.22,2025-10-02,2025-10-02
019180,光大保德信动态优选灵活配置混合C,1.198,1.198,1.172,1.172,0.026,2.22,2025-10-02,2025-10-02
501220,国泰行业轮动股票(FOF-LOF)A,1.3856,1.3856,1.3557,1.3557,0.0299,2.21,2025-10-02,2025-10-02
501015,财通多策略升级混合(LOF)A,2.17,2.17,2.123,2.123,0.047,2.21,2025-10-02,2025-10-02
013610,中信保诚前瞻优势混合,1.0405,1.0405,1.018,1.018,0.0225,2.21,2025-10-02,2025-10-02
011324,国泰价值精选灵活配置混合C,2.4292,2.4292,2.3766,2.3766,0.0526,2.21,2025-10-02,2025-10-02
008083,国寿安保研究精选混合C,1.5894,1.5894,1.555,1.555,0.0344,2.21,2025-10-02,2025-10-02
008082,国寿安保研究精选混合A,1.6169,1.6169,1.5819,1.5819,0.035,2.21,2025-10-02,2025-10-02
005851,财通新视野灵活配置混合A,3.5614,3.5614,3.4845,3.4845,0.0769,2.21,2025-10-02,2025-10-02
005726,国泰价值精选灵活配置混合A,2.4743,2.4743,2.4207,2.4207,0.0536,2.21,2025-10-02,2025-10-02
021461,国投瑞银中证资源指数(LOF)C,1.8593,1.8593,1.8191,1.8191,0.0402,2.21,2025-10-02,2025-10-02
018926,南方中证电池主题指数发起A,1.6491,1.6491,1.6135,1.6135,0.0356,2.21,2025-10-02,2025-10-02
018927,南方中证电池主题指数发起C,1.6403,1.6403,1.6049,1.6049,0.0354,2.21,2025-10-02,2025-10-02
005660,嘉实资源精选股票A,4.2248,4.2248,4.1333,4.1333,0.0915,2.21,2025-10-02,2025-10-02
005661,嘉实资源精选股票C,4.0849,4.0849,3.9965,3.9965,0.0884,2.21,2025-10-02,2025-10-02
006330,易方达中证海外互联网50ETF联接(QDII)(美元现汇)C,0.1811,0.1811,0.1772,0.1772,0.0039,2.2,2025-10-02,2025-10-02
019415,南方港股医药行业混合发起(QDII)A,1.6841,1.6841,1.6478,1.6478,0.0363,2.2,2025-10-02,2025-10-02
015884,中欧港股数字经济混合发起(QDII)A,1.8418,1.8418,1.8022,1.8022,0.0396,2.2,2025-10-02,2025-10-02
016857,银河景气行业混合C,1.0469,1.0469,1.0244,1.0244,0.0225,2.2,2025-10-02,2025-10-02
014197,国泰行业轮动股票(FOF-LOF)C,1.3679,1.3679,1.3384,1.3384,0.0295,2.2,2025-10-02,2025-10-02
010609,华泰柏瑞质量领先混合C,0.5814,0.5814,0.5689,0.5689,0.0125,2.2,2025-10-02,2025-10-02
005959,财通新视野灵活配置混合C,3.3605,3.3605,3.288,3.288,0.0725,2.2,2025-10-02,2025-10-02
002030,中信保诚新选混合B,1.671,1.671,1.635,1.635,0.036,2.2,2025-10-02,2025-10-02
017571,华夏中证新能源ETF发起式联接A,0.8603,0.8603,0.8418,0.8418,0.0185,2.2,2025-10-02,2025-10-02
016552,诺德策略回报股票C,1.1216,1.1216,1.0975,1.0975,0.0241,2.2,2025-10-02,2025-10-02
016551,诺德策略回报股票A,1.1419,1.1419,1.1173,1.1173,0.0246,2.2,2025-10-02,2025-10-02
006803,嘉实互通精选股票,1.6576,1.6576,1.6219,1.6219,0.0357,2.2,2025-10-02,2025-10-02
019781,嘉实创新动力混合发起式A2,1.9794,1.9794,1.937,1.937,0.0424,2.19,2025-10-02,2025-10-02
019782,嘉实创新动力混合发起式A3,1.987,1.987,1.9444,1.9444,0.0426,2.19,2025-10-02,2025-10-02
019416,南方港股医药行业混合发起(QDII)C,1.6315,1.6315,1.5965,1.5965,0.035,2.19,2025-10-02,2025-10-02
015885,中欧港股数字经济混合发起(QDII)C,1.7935,1.7935,1.755,1.755,0.0385,2.19,2025-10-02,2025-10-02
006030,南方昌元可转债债券A,1.9278,1.9478,1.8865,1.9065,0.0413,2.19,2025-10-02,2025-10-02
017758,银河智慧混合C,2.4596,2.4596,2.4069,2.4069,0.0527,2.19,2025-10-02,2025-10-02
016856,银河景气行业混合A,1.0649,1.0649,1.0421,1.0421,0.0228,2.19,2025-10-02,2025-10-02
016455,诺安均衡优选一年持有混合C,1.1364,1.1364,1.112,1.112,0.0244,2.19,2025-10-02,2025-10-02
016454,诺安均衡优选一年持有混合A,1.1643,1.1643,1.1393,1.1393,0.025,2.19,2025-10-02,2025-10-02
016346,长安行业成长混合C,1.2273,1.2273,1.201,1.201,0.0263,2.19,2025-10-02,2025-10-02
016345,长安行业成长混合A,1.2461,1.2461,1.2194,1.2194,0.0267,2.19,2025-10-02,2025-10-02
014970,华安低碳生活混合C,3.5536,3.5536,3.4776,3.4776,0.076,2.19,2025-10-02,2025-10-02
009695,招商成长精选一年定开混合A,1.0756,1.0756,1.0525,1.0525,0.0231,2.19,2025-10-02,2025-10-02
009696,招商成长精选一年定开混合C,1.031,1.031,1.0089,1.0089,0.0221,2.19,2025-10-02,2025-10-02
005211,银河智慧混合A,2.5,2.5,2.4464,2.4464,0.0536,2.19,2025-10-02,2025-10-02
003304,前海开源沪港深核心资源混合A,4.768,4.798,4.666,4.696,0.102,2.19,2025-10-02,2025-10-02
003305,前海开源沪港深核心资源混合C,4.72,4.75,4.619,4.649,0.101,2.19,2025-10-02,2025-10-02
002708,大摩健康产业混合A,2.009,2.009,1.966,1.966,0.043,2.19,2025-10-02,2025-10-02
017572,华夏中证新能源ETF发起式联接C,0.8533,0.8533,0.835,0.835,0.0183,2.19,2025-10-02,2025-10-02
690008,民生中证内地资源主题指数A,1.4313,1.4313,1.4006,1.4006,0.0307,2.19,2025-10-02,2025-10-02
011607,民生中证内地资源主题指数C,1.4124,1.4124,1.3821,1.3821,0.0303,2.19,2025-10-02,2025-10-02
002861,工银智能制造股票A,2.332,2.332,2.282,2.282,0.05,2.19,2025-10-02,2025-10-02
025400,南方昌元可转债债券B,1.9268,1.9468,1.8855,1.9055,0.0413,2.19,2025-10-02,2025-10-02
009970,财通内需增长12个月定开混合,1.0174,1.0174,0.9957,0.9957,0.0217,2.18,2025-10-02,2025-10-02
006031,南方昌元可转债债券C,1.8913,1.8913,1.8509,1.8509,0.0404,2.18,2025-10-02,2025-10-02
019144,东财景气驱动C,1.3662,1.3662,1.3371,1.3371,0.0291,2.18,2025-10-02,2025-10-02
019143,东财景气驱动A,1.3807,1.3807,1.3513,1.3513,0.0294,2.18,2025-10-02,2025-10-02
019780,嘉实创新动力混合发起式A1,1.9653,1.9653,1.9233,1.9233,0.042,2.18,2025-10-02,2025-10-02
015562,长城医疗保健混合C,3.1547,3.1547,3.0875,3.0875,0.0672,2.18,2025-10-02,2025-10-02
011598,信澳医药健康混合A,1.2513,1.2513,1.2246,1.2246,0.0267,2.18,2025-10-02,2025-10-02
010608,华泰柏瑞质量领先混合A,0.6036,0.6036,0.5907,0.5907,0.0129,2.18,2025-10-02,2025-10-02
006385,华泰保兴研究智选A,1.3743,1.7684,1.345,1.7391,0.0293,2.18,2025-10-02,2025-10-02
006122,华安低碳生活混合A,3.6858,3.6858,3.607,3.607,0.0788,2.18,2025-10-02,2025-10-02
000339,长城医疗保健混合A,3.2197,3.2197,3.1511,3.1511,0.0686,2.18,2025-10-02,2025-10-02
016020,招商中证电池主题ETF联接C,0.8961,0.8961,0.877,0.877,0.0191,2.18,2025-10-02,2025-10-02
016019,招商中证电池主题ETF联接A,0.9079,0.9079,0.8885,0.8885,0.0194,2.18,2025-10-02,2025-10-02
012831,南方中证新能源ETF联接A,0.6756,0.6756,0.6612,0.6612,0.0144,2.18,2025-10-02,2025-10-02
009896,广发港股通成长精选股票A,0.7845,0.7845,0.7678,0.7678,0.0167,2.18,2025-10-02,2025-10-02
006981,中金新医药股票A,1.7928,1.7928,1.7546,1.7546,0.0382,2.18,2025-10-02,2025-10-02
021057,南方中证新能源ETF联接I,0.6759,0.6759,0.6615,0.6615,0.0144,2.18,2025-10-02,2025-10-02
024171,信澳医药健康混合C,1.2498,1.2498,1.2232,1.2232,0.0266,2.17,2025-10-02,2025-10-02
270005,广发聚丰混合A,0.6722,5.6756,0.6579,5.6109,0.0143,2.17,2025-10-02,2025-10-02
014030,大摩健康产业混合C,1.979,1.979,1.937,1.937,0.042,2.17,2025-10-02,2025-10-02
012187,招商品质成长混合C,0.8651,0.8651,0.8467,0.8467,0.0184,2.17,2025-10-02,2025-10-02
009468,博时健康成长双周定期可赎回混合A,1.0209,1.0209,0.9992,0.9992,0.0217,2.17,2025-10-02,2025-10-02
009360,招商创新增长混合A,0.923,0.923,0.9034,0.9034,0.0196,2.17,2025-10-02,2025-10-02
006386,华泰保兴研究智选C,1.3167,1.6988,1.2887,1.6708,0.028,2.17,2025-10-02,2025-10-02
021876,路博迈资源精选股票发起C,1.4951,1.4951,1.4634,1.4634,0.0317,2.17,2025-10-02,2025-10-02
021875,路博迈资源精选股票发起A,1.5071,1.5071,1.4751,1.4751,0.032,2.17,2025-10-02,2025-10-02
501009,汇添富中证生物科技指数(LOF)A,1.4516,1.4516,1.4208,1.4208,0.0308,2.17,2025-10-02,2025-10-02
501010,汇添富中证生物科技指数(LOF)C,1.4226,1.4226,1.3924,1.3924,0.0302,2.17,2025-10-02,2025-10-02
012832,南方中证新能源ETF联接C,0.6674,0.6674,0.6532,0.6532,0.0142,2.17,2025-10-02,2025-10-02
009897,广发港股通成长精选股票C,0.7684,0.7684,0.7521,0.7521,0.0163,2.17,2025-10-02,2025-10-02
007005,中金新医药股票C,1.7413,1.7413,1.7043,1.7043,0.037,2.17,2025-10-02,2025-10-02
007455,富国蓝筹精选股票(QDII)人民币,3.3625,3.3625,3.2914,3.2914,0.0711,2.16,2025-10-02,2025-10-02
025470,华西优选价值混合发起C,1.1578,1.1578,1.1333,1.1333,0.0245,2.16,2025-10-02,2025-10-02
019747,华西优选价值混合发起A,1.158,1.158,1.1335,1.1335,0.0245,2.16,2025-10-02,2025-10-02
018236,光大保德信景气先锋混合C,2.1974,2.1974,2.1509,2.1509,0.0465,2.16,2025-10-02,2025-10-02
